RR_l_0,RR_l_0/RR_l_1,RR_l_1,RR_l_1/RR_l_2,RR_l_2,RR_l_2/RR_l_3,RR_l_3,RR_l_3/RR_l_4,RR_r_0,RR_r_0/RR_r_1,RR_r_1,RR_r_1/RR_r_2,RR_r_2,RR_r_2/RR_r_3,RR_r_3,RR_r_3/RR_r_4,seq_size,signal_mean,signal_std,wl_side,wr_side,P_val,Q_val,R_val,S_val,T_val,P_pos,Q_pos,R_pos,S_pos,T_pos,tsne_x,tsne_y,label
0.1477787851314596,0.1921041366836608,0.1423220973782771,0.1786178371747221,0.1407811080835604,0.1722467390469915,0.1507720254314259,0.3361905096126288,0.0153291253381424,0.0443915183533249,0.1285178236397748,0.4047012937186236,0.0272479564032697,0.0529054073578644,0.1809954751131221,0.5085063970829812,0.0410628019323671,0.7020683813033711,0.2003324799825831,0.1285140562248996,0.0154639175257731,0.2869461966334642,0.7286393242177296,0.2608913448593563,0.6309393046432207,0.7352991102682882,0.4358974358974359,0.5535714285714286,0.6341463414634146,0.6666666666666667,0.5666666666666667,-8.761793,-5.8860955,1
0.170444242973708,0.2408042845273329,0.1226591760299625,0.1742513048540589,0.1253405994550408,0.1828676142215069,0.1244323342415985,0.3390966317550293,0.1740306582506763,0.1881663429979506,0.1275797373358349,0.4388687610660666,0.0199818346957311,0.0563054946377273,0.1529411764705882,0.2203675753863021,0.178743961352657,0.5699957630841617,0.1525918269731654,0.0923694779116465,0.1739690721649484,0.2422895264885212,0.6246632623763896,0.2337175914140056,0.6557761209452132,0.5051075028778707,0.188034188034188,0.2738095238095238,0.2621951219512195,0.2545454545454546,0.4055555555555555,-7.0691695,-20.472452,1
0.0679963735267452,0.1789611338861285,0.0720973782771535,0.0290324477850767,0.4350590372388737,0.4219189288620062,0.1671207992733878,0.4864423677943599,0.0766456266907123,0.045473135197294,0.2861163227016886,0.5617057702699934,0.0572207084468664,0.1637011803166415,0.0723981900452488,0.1818717769650498,0.1231884057971014,0.7011287736401698,0.079198019348709,0.2088353413654618,0.0773195876288659,0.3108550689259763,0.764633321104382,0.2170461511943545,0.7006845632872439,0.664075664699262,0.3504273504273504,0.4880952380952381,0.5121951219512194,0.4666666666666667,0.7722222222222223,-20.945126,-14.362123,1
0.0589301903898458,0.1897701742149448,0.0561797752808988,0.1725508498532511,0.0590372388737511,0.1704128277126666,0.0663033605812897,0.3348817547509464,0.0748422001803426,0.1493856105643227,0.0694183864915572,0.172234269006469,0.0753860127157129,0.1806135235608183,0.0796380090497737,0.1792412634574272,0.1256038647342995,0.5876935586938341,0.1152946024775201,0.2248995983935743,0.0747422680412371,0.2823117640725836,0.5726600793470386,0.3332563866240249,0.6829019876602337,0.4940469338252387,0.5384615384615385,0.5535714285714286,0.5365853658536585,0.4787878787878788,0.7777777777777778,1.6423599,-9.135122,0
0.070716228467815,0.0577847687474895,0.2762172284644195,0.5233639165499864,0.0608537693006357,0.1719134044004787,0.067211625794732,0.3371444693100744,0.0757439134355275,0.0472241132848669,0.274859287054409,0.5347309690874934,0.0590372388737511,0.166507985696489,0.0723981900452488,0.0556176226690117,0.1159420289855072,0.6721518629986328,0.0855799716736088,0.1887550200803212,0.0760309278350515,0.2913753771614286,0.7379850414642358,0.1774595932463677,0.6612465838411621,0.6534174666799404,0.452991452991453,0.5059523809523809,0.5060975609756097,0.4545454545454546,0.7333333333333334,-30.252525,11.611718,1
0.0661831368993653,0.174769081393,0.0730337078651685,0.1818337422423415,0.069936421435059,0.1832753059842175,0.0690281562216167,0.3360470184614952,0.078449053201082,0.1493549118837938,0.073170731707317,0.1887625663074606,0.0681198910081744,0.1805420125957267,0.0723981900452488,0.1804776048060098,0.1219806763285024,0.743346258809782,0.0981178329943897,0.2008032128514056,0.0786082474226804,0.3325246766891414,0.8098290100286551,0.2751254846498291,0.7240264449238006,0.7032436601750954,0.4615384615384616,0.5119047619047619,0.5121951219512194,0.4606060606060606,0.7611111111111112,-13.002901,-12.693503,1
0.0861287398005439,0.1843380276147612,0.0870786516853932,0.1819614375323829,0.0835603996366939,0.1818717769650498,0.0835603996366939,0.3314035780707385,0.0865644724977457,0.1451104917232864,0.0853658536585365,0.174604606216301,0.0899182561307901,0.1795418865408385,0.0950226244343891,0.1946233515904152,0.1509661835748792,0.6502653350818581,0.2520436162659046,0.2730923694779116,0.086340206185567,0.2709455479192075,0.5810785800695107,0.6389793256652667,0.7047307505727429,0.5957838900148168,0.5641025641025642,0.5595238095238095,0.5426829268292682,0.4909090909090909,0.6833333333333333,23.457607,26.993814,0
0.0815956482320943,0.1754878299668913,0.0889513108614232,0.1911395365041024,0.0790190735694822,0.1928783992732599,0.0717529518619436,0.335013583544506,0.0856627592425608,0.1571927697388363,0.074108818011257,0.1751317453593178,0.0781108083560399,0.1832688773160216,0.0805429864253393,0.1779750224832611,0.1497584541062802,0.6216958825729892,0.0969728207490605,0.2690763052208835,0.086340206185567,0.299931337503007,0.5979997298950913,0.3466251809874256,0.7193085092713039,0.5420347118275682,0.5470085470085471,0.5595238095238095,0.5365853658536585,0.4787878787878788,0.7944444444444445,5.8959928,-9.624898,0
0.2728921124206709,0.5447196665578242,0.0608614232209737,0.1729245400833051,0.0635785649409627,0.0510312746048868,0.2806539509536784,0.6407705301656671,0.0730387736699729,0.1505927722205382,0.0666041275797373,0.03279510715712,0.3932788374205268,0.3415079002156241,0.1972850678733031,0.4140629490404534,0.1231884057971014,0.6951279604271975,0.075578822629574,0.2208835341365461,0.0734536082474226,0.3105185166172463,0.7607328802135015,0.165238851339591,0.6900243716326677,0.6655194335892545,0.6923076923076924,0.5238095238095238,0.5426829268292682,0.4909090909090909,0.7777777777777778,14.606066,-31.7967,1
0.0607434270172257,0.1637813840669092,0.0749063670411985,0.1889716483530183,0.067211625794732,0.1833041456215977,0.0663033605812897,0.3371366947345109,0.2804328223624887,0.4353960074481444,0.0628517823639774,0.0526795851959625,0.2697547683923705,0.537579949490639,0.0615384615384615,0.1624826277333683,0.3200483091787439,0.6295634435591481,0.0344831684532526,0.2289156626506024,0.2809278350515464,0.2710672349181894,0.7194395195051974,0.097413276792639,0.6383590024024249,0.6112322886808899,0.2478632478632479,0.3035714285714286,0.2682926829268293,0.206060606060606,0.3833333333333333,-9.397194,-46.660385,1
0.0689029918404351,0.1876377261599012,0.0674157303370786,0.1707628966359964,0.0717529518619436,0.186082364022553,0.0690281562216167,0.3382873319179051,0.0739404869251578,0.1517757906436294,0.0666041275797373,0.1859477471913523,0.0635785649409627,0.1748809895829936,0.0714932126696832,0.1804682479458821,0.1280193236714976,0.6574957693748639,0.097143497655057,0.2369477911646586,0.0734536082474226,0.2777561358851548,0.7280719171422751,0.1836406173998926,0.6556628069471778,0.6168112201136811,0.7008547008547009,0.5535714285714286,0.548780487804878,0.496969696969697,0.7666666666666667,-28.181273,-11.188867,1
0.0317316409791477,0.1741820905790711,0.0365168539325842,0.1891457893646139,0.030881017257039,0.1656464975279469,0.0390554041780199,0.3508164923593091,0.0261496844003606,0.0991852443807582,0.0553470919324577,0.231576977908622,0.0317892824704813,0.1858908303950588,0.0334841628959276,0.1779990765232721,0.0615942028985507,0.6600343405015708,0.6382931969693967,0.1646586345381526,0.0257731958762886,0.3254431535179025,0.672437073442139,0.7713576378760079,0.5653740354031878,0.8435201166412539,0.5299145299145299,0.6190476190476191,0.6280487804878047,0.6,0.9277777777777778,3.3815491,44.279984,0
0.0698096101541251,0.1861146369749647,0.0692883895131086,0.0512811055305652,0.2861035422343324,0.239656544083153,0.2098092643051771,0.5417500025641815,0.6898106402164111,0.6119275171032941,0.1407129455909943,0.3175473591119417,0.0581289736603088,0.170408477310553,0.0687782805429864,0.1847966136623364,0.7041062801932367,0.7519751552694041,0.014043274731586,0.2289156626506024,0.6907216494845361,0.3365361499299038,0.8389804698293388,0.2515888772279208,0.7679213028220102,0.7082003162229814,0.1196581196581196,0.1547619047619047,0.1097560975609756,0.0424242424242424,0.1611111111111111,-5.5065413,-52.2993,1
0.0698096101541251,0.1953293664551677,0.0636704119850187,0.191100227319668,0.0554041780199818,0.1866609179693855,0.0526793823796548,0.3320688147870613,0.0658250676284941,0.1559701286891344,0.0553470919324577,0.1844652090092028,0.0535876475930971,0.1819454152856504,0.0570135746606334,0.1772245364349166,0.108695652173913,0.6939601163487488,0.2298541205441683,0.1967871485943775,0.065721649484536,0.3105935197661263,0.6792893388600312,0.4051439530114302,0.687259758659805,0.7024399182589135,0.4615384615384616,0.5119047619047619,0.5426829268292682,0.4909090909090909,0.7055555555555556,1.4263089,8.998769,0
0.4215775158658205,0.4558426362755468,0.150749063670412,0.3216965692061656,0.0608537693006357,0.1692400157925401,0.0690281562216167,0.2342661626718309,0.0730387736699729,0.1459246454699622,0.0703564727954971,0.1816385028752376,0.069936421435059,0.0101345501823673,0.6986425339366515,0.6651664958763399,0.1268115942028985,0.6716970333327904,0.1076383540726714,0.2329317269076305,0.0734536082474226,0.2865657933430258,0.7416967021925089,0.2051140146738879,0.6352350435079442,0.6620474550321884,0.7008547008547009,0.5535714285714286,0.548780487804878,0.4909090909090909,0.7722222222222223,9.76258,-35.06768,1
0.0752493200362647,0.163224072973947,0.0917602996254681,0.1748583870238347,0.0935513169845594,0.1905337933377832,0.0871934604904632,0.3372923691769701,0.1064021641118124,0.1560143766509332,0.0956848030018761,0.1959593453973141,0.0844686648501362,0.1939324408091394,0.0796380090497737,0.1636340597683062,0.1847826086956521,0.6844764136666557,0.3355337955535811,0.321285140562249,0.1069587628865979,0.3113155338684331,0.7637879762027932,0.6739127659829274,0.7324960974716669,0.7547963888365341,0.4700854700854701,0.5297619047619048,0.5365853658536585,0.593939393939394,0.4833333333333334,12.550259,33.973923,0
0.0725294650951949,0.1845947971913738,0.0730337078651685,0.177729966156504,0.072661217075386,0.1860542934421696,0.069936421435059,0.3307458945821557,0.0757439134355275,0.1482267353743558,0.0712945590994371,0.1816572227834096,0.0708446866485013,0.1819454152856504,0.07420814479638,0.1791381060649714,0.1219806763285024,0.6642648991943151,0.1227401732293335,0.2088353413654618,0.0760309278350515,0.2760338022656995,0.7110972665597276,0.2543680992073179,0.6419940870641582,0.6382267504250023,0.4700854700854701,0.4761904761904761,0.5182926829268292,0.4666666666666667,0.7333333333333334,-17.888277,-7.0650945,1
0.0625566636446056,0.1773997425657914,0.0674157303370786,0.1803322217628902,0.0653950953678474,0.1818717769650498,0.0653950953678474,0.3337465623619601,0.0721370604147881,0.1425482469435182,0.0722326454033771,0.1844652090092028,0.069936421435059,0.1862129050978676,0.0705882352941176,0.1818717769650498,0.1195652173913043,0.6437125334907619,0.2119838054887781,0.2128514056224899,0.0721649484536082,0.3010750464937317,0.7111188007903019,0.4113771191659076,0.7058236555928841,0.5611777366934316,0.4786324786324787,0.5357142857142857,0.5304878048780487,0.5333333333333333,0.8277777777777777,3.3091671,8.06121,0
0.0679963735267452,0.1892040235486657,0.0655430711610486,0.0645173514253436,0.2270663033605812,0.4657944283315799,0.0581289736603088,0.3236282142014626,0.4553651938683498,0.4056348673273038,0.1444652908067542,0.3162099056100786,0.0608537693006357,0.1719879390571437,0.0705882352941176,0.1862285649620496,0.4879227053140096,0.7106058945205463,0.0447423376217036,0.2409638554216867,0.4561855670103092,0.3323686358542156,0.8054974562224295,0.2268968791153087,0.701481105085464,0.6612524075657373,0.2393162393162393,0.2142857142857142,0.1829268292682926,0.1151515151515151,0.2444444444444444,-5.4732985,-50.646538,1
0.0897552130553037,0.1991053856725028,0.0805243445692883,0.1767353895510623,0.0808356039963669,0.1858175472264836,0.0781108083560399,0.3393578614492909,0.0856627592425608,0.1471686319400383,0.0825515947467167,0.1844652090092028,0.0799273387829246,0.1781202872222607,0.085972850678733,0.1721449944601198,0.1461352657004831,0.5804157125239389,0.0830633146623705,0.2570281124497992,0.086340206185567,0.2709386340071909,0.5669708398087495,0.2860901688011282,0.692767330382484,0.5125370202528353,0.5470085470085471,0.5535714285714286,0.5304878048780487,0.4727272727272728,0.8333333333333333,-1.0462785,-16.3871,0
0.0770625566636446,0.1765587653419895,0.0833333333333333,0.1744067700736511,0.0853769300635785,0.1769799448280675,0.0890099909173478,0.3423386772103351,0.0910730387736699,0.1403943375387177,0.0947467166979362,0.1960290068299693,0.0835603996366939,0.1845111453567994,0.0850678733031674,0.1898638466665526,0.1521739130434782,0.6222566096622849,0.0831806953331743,0.2610441767068273,0.0914948453608247,0.2990235731977786,0.5950474602577924,0.297838157312514,0.7322633468553199,0.5332913671640368,0.5384615384615385,0.5416666666666667,0.5243902439024389,0.4666666666666667,0.8388888888888889,1.0879143,-14.982554,0
0.0689029918404351,0.1817874498204099,0.0711610486891385,0.183238390432796,0.067211625794732,0.1790647189267143,0.0690281562216167,0.3382873319179051,0.0739404869251578,0.1517757906436294,0.0666041275797373,0.1844652090092028,0.064486830154405,0.1834077020045221,0.0669683257918552,0.1804195142993832,0.1195652173913043,0.6519882717607743,0.0977938106253188,0.2088353413654618,0.0734536082474226,0.2800540641551762,0.7150497773873715,0.1883998636804981,0.6622502414055076,0.6341395175023978,0.6752136752136753,0.5416666666666667,0.5243902439024389,0.4727272727272728,0.7666666666666667,-27.551023,-10.974117,1
0.0643699002719855,0.1788826251101763,0.0683520599250936,0.0493523034185911,0.2924613987284287,0.5891989413412743,0.0554041780199818,0.3243851127979912,0.0721370604147881,0.0428758315917104,0.2879924953095685,0.5438177441249856,0.0617620345140781,0.1707181937662603,0.0723981900452488,0.0578818759356771,0.1280193236714976,0.6346228766313384,0.1046882435673159,0.2409638554216867,0.0721649484536082,0.262247393792943,0.6907482331168288,0.1876534063515904,0.6316213837315885,0.6346098963911476,0.6752136752136753,0.5416666666666667,0.5548780487804877,0.503030303030303,0.788888888888889,-28.038105,-8.892665,1
0.0580235720761559,0.1985192401513551,0.0505617977528089,0.1751346508724817,0.0517711171662125,0.1726456376772854,0.0572207084468664,0.3322893295789352,0.0586113615870153,0.1522508610340046,0.0506566604127579,0.1811783414115688,0.0508628519527702,0.1787529419910147,0.0561085972850678,0.1787270277341326,0.1002415458937198,0.6317924481667774,0.2201802322461084,0.1887550200803212,0.0592783505154639,0.312558032854256,0.6219358352838806,0.3645724196704389,0.6452836831149074,0.6651332928921583,0.5042735042735043,0.5297619047619048,0.5426829268292682,0.496969696969697,0.7555555555555555,-1.857483,6.1766753,0
0.085222121486854,0.189679803750101,0.0823970037453183,0.2035815711221366,0.0653950953678474,0.1722409824453659,0.0717529518619436,0.3298301486199575,0.1127141568981064,0.1789117349695654,0.0825515947467167,0.1756317523405617,0.0862851952770208,0.1819454152856504,0.0895927601809954,0.1856740646715223,0.1304347826086956,0.5849254540940932,0.0930470137902872,0.1204819277108433,0.1134020618556701,0.2595463970017355,0.6240505237829683,0.2927579916301381,0.6665689957196059,0.4839402858436161,0.2649572649572649,0.3869047619047619,0.3658536585365853,0.3090909090909091,0.5055555555555556,-3.0357616,-14.672934,1
0.0897552130553037,0.1881252491881922,0.0880149812734082,0.1911892292466892,0.0781108083560399,0.1779990765232721,0.0808356039963669,0.3436740728720119,0.078449053201082,0.1438586673506346,0.0778611632270168,0.1844652090092028,0.0799273387829246,0.184575692025256,0.0814479638009049,0.1742672015521046,0.144927536231884,0.6390486455626915,0.097383842105536,0.2771084337349397,0.0786082474226804,0.308306484821126,0.6375130134680704,0.3667252574460651,0.7528580311326801,0.5471402924096512,0.5726495726495727,0.5833333333333334,0.5609756097560975,0.503030303030303,0.85,7.0210996,-7.5093064,0
0.0235720761559383,0.1275049239375724,0.0561797752808988,0.0946709713444056,0.1389645776566757,0.1895461191249027,0.1316984559491371,0.5013357306350937,0.0396753832281334,0.1466780567114001,0.0347091932457786,0.1806794418654994,0.0354223433242506,0.1819454152856504,0.0389140271493212,0.1782029028623131,0.0628019323671497,0.4742111770099863,0.5995846196015345,0.1244979919678714,0.0399484536082474,0.1562695246071713,0.3914388081959276,0.6174617277050798,0.4126645753075268,0.6980124331890515,0.4102564102564102,0.5357142857142857,0.5365853658536585,0.5090909090909091,0.7944444444444445,8.740448,47.263363,0
0.0797824116047144,0.1729679820254839,0.0889513108614232,0.2436709288593257,0.0508628519527702,0.1096862134005447,0.1126248864668483,0.3674847504465338,0.0937781785392245,0.1523565451422378,0.0863039399624765,0.1870664723226677,0.0817438692098092,0.1885627254375061,0.0805429864253393,0.1818717769650498,0.1594202898550724,0.5989119638123911,0.1068984451495592,0.2771084337349397,0.0940721649484536,0.2841807966365814,0.5603236314107897,0.3494984781451085,0.7119983240247076,0.5226393087763416,0.4700854700854701,0.5476190476190476,0.5243902439024389,0.4666666666666667,0.788888888888889,4.3341193,-8.721557,0
0.0362647325475974,0.1799200625066883,0.0383895131086142,0.1910419914908764,0.0317892824704813,0.1762197276716446,0.0345140781108083,0.3667746861846761,0.042380522993688,0.1561872331745955,0.0318949343339587,0.1732084146704035,0.036330608537693,0.1978773772512611,0.0325791855203619,0.1760627263023833,0.0664251207729468,0.6642709238624454,0.4913545671820955,0.1285140562248996,0.0425257731958762,0.3054469298067271,0.5978184915871719,0.7027241586938213,0.5049405485806424,0.7227273643512533,0.4102564102564102,0.5357142857142857,0.5365853658536585,0.5090909090909091,0.8111111111111111,6.792918,42.47905,0
0.1006346328195829,0.1914034212749761,0.096441947565543,0.1974572218085621,0.0817438692098092,0.173260713629803,0.0881017257039055,0.3280078826054826,0.0721370604147881,0.1506093179327493,0.0656660412757973,0.1759281770609859,0.0690281562216167,0.1805513686136595,0.0733031674208144,0.1818717769650498,0.1268115942028985,0.6088384815365676,0.2227292990110757,0.2369477911646586,0.0721649484536082,0.2431263388512912,0.5657259727502761,0.5359192297816151,0.6360647164382527,0.5603522275461503,0.5811965811965812,0.5654761904761905,0.548780487804878,0.496969696969697,0.6944444444444444,30.164938,14.112448,0
0.0788757932910244,0.1858354636101546,0.0786516853932584,0.1680984698171191,0.0853769300635785,0.1844066354360315,0.0835603996366939,0.3435730714791224,0.0820559062218214,0.1460703473626454,0.0797373358348968,0.1871831956764769,0.0753860127157129,0.1978087050014094,0.0687782805429864,0.1818717769650498,0.1400966183574879,0.6008829692146211,0.1212478599876116,0.2489959839357429,0.0824742268041237,0.2789702512343809,0.5831506179206938,0.3480578564860112,0.7156102345787111,0.5332223428074103,0.5299145299145299,0.5476190476190476,0.5304878048780487,0.4787878787878788,0.8055555555555555,3.9077442,-7.559395,0
0.0970081595648232,0.1942366985785536,0.0908239700374531,0.1691919085282513,0.0971843778383288,0.1807163856730277,0.0980926430517711,0.3382873319179051,0.102795311091073,0.1521205560126445,0.0956848030018761,0.1808921254128985,0.0953678474114441,0.1917857447349983,0.0914027149321266,0.189522721740269,0.1763285024154589,0.6231336654963375,0.1936966363246069,0.3052208835341365,0.1030927835051546,0.2547538649579892,0.6019263038282496,0.4910577147826266,0.6149792568840001,0.6355283650740616,0.4786324786324787,0.5476190476190476,0.5304878048780487,0.4727272727272728,0.6944444444444444,25.864761,6.042507,0
0.1378059836808703,0.3130770454829361,0.0617977528089887,0.1716137157531728,0.0653950953678474,0.1847966136623364,0.0635785649409627,0.3348117771379267,0.0775473399458972,0.1565078643359941,0.0666041275797373,0.1773510157190221,0.0690281562216167,0.1862421344801431,0.069683257918552,0.0070905765994676,0.1292270531400966,0.697037356519645,0.1010147410848473,0.2289156626506024,0.0773195876288659,0.3011956444025143,0.7594982055420396,0.2560063986098492,0.6816876016699047,0.67315039339068,0.4188034188034188,0.5238095238095238,0.5365853658536585,0.4848484848484849,0.7666666666666667,10.490205,-24.553156,1
0.0607434270172257,0.1650556594894647,0.0739700374531835,0.1935522407822869,0.0635785649409627,0.1734506028500434,0.0690281562216167,0.3371597074781788,0.3056807935076646,0.4730035916704648,0.0619136960600375,0.1676172916544436,0.0708446866485013,0.184752220665498,0.0723981900452488,0.1724879258945886,0.3466183574879227,0.6289954884517616,0.0448148424417882,0.2409638554216867,0.3054123711340206,0.2617877020935547,0.6866859500103509,0.1273570025433482,0.6530302868584705,0.6012971925751218,0.1965811965811966,0.2678571428571428,0.2560975609756097,0.1939393939393939,0.35,-8.525908,-47.56127,1
0.0770625566636446,0.1804553009087104,0.0805243445692883,0.1792878173971428,0.0790190735694822,0.1818717769650498,0.0790190735694822,0.3311974776561526,0.1127141568981064,0.1682684592479004,0.0909943714821763,0.1895737140705856,0.0844686648501362,0.1819454152856504,0.0877828054298642,0.1844220918901228,0.1304347826086956,0.6348615982956223,0.1618698607696277,0.1204819277108433,0.1134020618556701,0.2936969125822868,0.625159941953589,0.4504952234372129,0.7473497731703123,0.5246953854647262,0.2820512820512821,0.3869047619047619,0.371951219512195,0.3212121212121212,0.6166666666666667,22.755695,4.545579,1
0.0743427017225748,0.056189806996735,0.2921348314606741,0.5489485800189785,0.0608537693006357,0.1692400157925401,0.0690281562216167,0.2349462931858035,0.0712353471596032,0.1403294998082903,0.073170731707317,0.0244305070253802,0.4931880108991825,0.4345226886517512,0.1900452488687782,0.3751328831492085,0.1243961352657004,0.6843231285368829,0.0864792270146251,0.2329317269076305,0.0708762886597938,0.2924873272201106,0.7497433100531826,0.174813741993943,0.6903345341032423,0.6477981051465743,0.7008547008547009,0.5535714285714286,0.548780487804878,0.503030303030303,0.7666666666666667,-30.30803,11.711198,1
